0 0.99999999 0.000116894573 7.65023753e-05 -0.000173171755 -0.00011688949 0.999999991 -6.64399688e-05 0.000142320892 -7.65101411e-05 6.64310259e-05 0.999999995 0.000134278046 0 0 0 1
1 0.999999997 9.95215214e-06 7.21391872e-05 0.00166161185 -9.95421091e-06 1 2.85386229e-05 0.000439519893 -7.21389031e-05 -2.8539341e-05 0.999999997 -0.0341446754 0 0 0 1
2 0.999999974 0.000103680831 0.000203154206 0.00684087592 -0.000103682858 0.999999995 9.97077788e-06 0.000140795225 -0.000203153171 -9.99184123e-06 0.999999979 -0.068709037 0 0 0 1
3 0.999999989 -2.24284421e-07 0.000146485461 0.0146823535 2.03289738e-07 0.99999999 0.000143322643 2.40969569e-05 -0.000146485492 -0.000143322611 0.999999979 -0.102492614 0 0 0 1
4 0.999999975 4.55972016e-05 0.000219522962 0.0261085615 -4.56434304e-05 0.999999977 0.000210587104 -0.000421247966 -0.000219513355 -0.000210597118 0.999999954 -0.135030237 0 0 0 1
5 0.999999987 -6.02660461e-05 0.000147434376 0.0401714541 6.02600669e-05 0.999999997 4.05592598e-05 0.000379997029 -0.00014743682 -4.05503749e-05 0.999999988 -0.165955192 0 0 0 1
6 0.999999986 -0.000104735408 0.000127741912 0.0580427484 0.000104729414 0.999999993 4.69258282e-05 0.000110624934 -0.000127746826 -4.69124492e-05 0.999999991 -0.19745997 0 0 0 1
7 0.999999941 -0.000262666106 0.000219556258 0.0777794116 0.000262664707 0.999999965 6.40052302e-06 0.000188621228 -0.000219557931 -6.34285296e-06 0.999999976 -0.225959096 0 0 0 1
8 0.999999996 -2.16000631e-05 8.99399614e-05 0.100233817 2.16075294e-05 0.999999996 -8.30142447e-05 -0.000187482522 -8.99381679e-05 8.30161877e-05 0.999999993 -0.2519208 0 0 0 1
9 0.999999968 -6.66159807e-05 0.000243900204 0.124752407 6.66354747e-05 0.999999995 -7.99191571e-05 -0.000380636767 -0.000243894879 7.9935407e-05 0.999999967 -0.275560376 0 0 0 1
10 0.999999915 -0.000163578612 0.00037803736 0.151217757 0.000163583969 0.999999987 -1.41401989e-05 -0.000400584229 -0.000378035042 1.42020385e-05 0.999999928 -0.297084456 0 0 0 1
11 0.999999943 -0.000118582741 0.0003161057 0.18012583 0.000118600654 0.999999991 -5.66516865e-05 0.000138560805 -0.000316098979 5.66891736e-05 0.999999948 -0.315694613 0 0 0 1
12 0.99999999 -3.65100534e-05 0.000138802488 0.210677086 3.65034043e-05 0.999999998 4.79057422e-05 -0.000135625398 -0.000138804237 -4.79006749e-05 0.999999989 -0.33199379 0 0 0 1
