0 1.0 0.0 0.0 0.18485578894615173 0.0 1.0 0.0 0.00036950240610167384 0.0 0.0 1.0 0.18846474587917328 0.0 0.0 0.0 1.0
1 1.0 0.0 0.0 0.12278450415317828 0.0 1.0 0.0 0.0003225969183521966 0.0 0.0 1.0 0.13079692528456174 0.0 0.0 0.0 1.0
2 1.0 0.0 0.0 0.06590971303719742 0.0 1.0 0.0 0.00027626540102635816 0.0 0.0 1.0 0.07778638093084188 0.0 0.0 0.0 1.0
3 1.0 0.0 0.0 0.014064979857664847 0.0 1.0 0.0 0.00023054494745085638 0.0 0.0 1.0 0.02928914484018913 0.0 0.0 0.0 1.0
4 1.0 0.0 0.0 -0.032916131125963644 0.0 1.0 0.0 0.00018547265095238884 0.0 0.0 1.0 -0.014838750965221137 0.0 0.0 0.0 1.0
5 1.0 0.0 0.0 -0.07520005565423232 0.0 1.0 0.0 0.00014108560485765338 0.0 0.0 1.0 -0.054741274463213446 0.0 0.0 0.0 1.0
6 1.0 0.0 0.0 -0.11295322946768539 0.0 1.0 0.0 9.742090249334774e-05 0.0 0.0 1.0 -0.09056239363161234 0.0 0.0 0.0 1.0
7 1.0 0.0 0.0 -0.1463420883068672 0.0 1.0 0.0 5.451563718616961e-05 0.0 0.0 1.0 -0.12244607644824253 0.0 0.0 0.0 1.0
8 1.0 0.0 0.0 -0.1755330679123218 0.0 1.0 0.0 1.240690226281683e-05 0.0 0.0 1.0 -0.15053629089092846 0.0 0.0 0.0 1.0
9 1.0 0.0 0.0 -0.1907804310321808 0.0 1.0 0.0 -2.8868208950012897e-05 0.0 0.0 1.0 -0.17497700493749468 0.0 0.0 0.0 1.0
10 1.0 0.0 0.0 -0.1907804310321808 0.0 1.0 0.0 -6.927260312562188e-05 0.0 0.0 1.0 -0.1871742457151413 0.0 0.0 0.0 1.0
11 1.0 0.0 0.0 -0.1907804310321808 0.0 1.0 0.0 -0.00010876918693731228 0.0 0.0 1.0 -0.1871742457151413 0.0 0.0 0.0 1.0
