0 1.0 0.0 0.0 -0.37859854102134705 0.0 1.0 0.0 0.00033547880593687296 0.0 0.0 1.0 -0.00023074509226717055 0.0 0.0 0.0 1.0
1 1.0 0.0 0.0 -0.37676388025283813 0.0 1.0 0.0 0.0006357428501360118 0.0 0.0 1.0 -0.03450966626405716 0.0 0.0 0.0 1.0
2 1.0 0.0 0.0 -0.37157580256462097 0.0 1.0 0.0 0.0003391125937923789 0.0 0.0 1.0 -0.06907318532466888 0.0 0.0 0.0 1.0
3 1.0 0.0 0.0 -0.3637358248233795 0.0 1.0 0.0 0.00023703256738372147 0.0 0.0 1.0 -0.1028566062450409 0.0 0.0 0.0 1.0
4 1.0 0.0 0.0 -0.3522975444793701 0.0 1.0 0.0 -0.0001925468968693167 0.0 0.0 1.0 -0.13539162278175354 0.0 0.0 0.0 1.0
5 1.0 0.0 0.0 -0.3382420837879181 0.0 1.0 0.0 0.000583790650125593 0.0 0.0 1.0 -0.16631731390953064 0.0 0.0 0.0 1.0
6 1.0 0.0 0.0 -0.3203725218772888 0.0 1.0 0.0 0.000313298252876848 0.0 0.0 1.0 -0.19782200455665588 0.0 0.0 0.0 1.0
7 1.0 0.0 0.0 -0.30061355233192444 0.0 1.0 0.0 0.00036869649193249643 0.0 0.0 1.0 -0.22631298005580902 0.0 0.0 0.0 1.0
8 1.0 0.0 0.0 -0.27818816900253296 0.0 1.0 0.0 -1.2385098671074957e-05 0.0 0.0 1.0 -0.2522844672203064 0.0 0.0 0.0 1.0
9 1.0 0.0 0.0 -0.25362688302993774 0.0 1.0 0.0 -0.00021410032059065998 0.0 0.0 1.0 -0.27590450644493103 0.0 0.0 0.0 1.0
10 1.0 0.0 0.0 -0.22711816430091858 0.0 1.0 0.0 -0.00023433590831700712 0.0 0.0 1.0 -0.29740390181541443 0.0 0.0 0.0 1.0
11 1.0 0.0 0.0 -0.19822387397289276 0.0 1.0 0.0 0.00029236689442768693 0.0 0.0 1.0 -0.31601643562316895 0.0 0.0 0.0 1.0
12 1.0 0.0 0.0 -0.16772761940956116 0.0 1.0 0.0 6.316779035842046e-05 0.0 0.0 1.0 -0.33234572410583496 0.0 0.0 0.0 1.0
13 1.0 0.0 0.0 -0.13561555743217468 0.0 1.0 0.0 -0.0002437371585983783 0.0 0.0 1.0 -0.3455999791622162 0.0 0.0 0.0 1.0
